sample,gene_family,orf_name,orf_length
Human 1,TSPY,longer_from_REPLICATE1_transcript_15_support_6_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_204_support_2_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_205_support_2_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_215_support_9_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_22_support_6_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_240_support_3_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_48_support_4_1,50
Human 1,TSPY,longer_from_REPLICATE1_transcript_72_support_2_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_108_support_4_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_112_support_14_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_172_support_3_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_206_support_3_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_269_support_10_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_33_support_3_1,50
Human 1,TSPY,longer_from_REPLICATE2_transcript_17_support_4_1,51
Human 1,TSPY,longer_from_REPLICATE2_transcript_17_support_4_2,52
Human 1,TSPY,longer_from_REPLICATE2_transcript_17_support_4_4,53
Human 1,TSPY,longer_from_REPLICATE2_transcript_17_support_4_3,54
Human 1,TSPY,longer_from_REPLICATE2_transcript_17_support_4_5,57
Human 1,TSPY,longer_from_REPLICATE1_transcript_8_support_3_1,59
Human 1,TSPY,longer_from_REPLICATE1_transcript_204_support_2_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_205_support_2_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_215_support_9_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_240_support_3_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_48_support_4_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_72_support_2_3,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_108_support_4_3,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_112_support_14_3,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_172_support_3_3,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_176_support_3_2,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_206_support_3_3,61
Human 1,TSPY,longer_from_REPLICATE2_transcript_269_support_10_3,61
Human 1,TSPY,longer_from_REPLICATE1_transcript_28_support_3_2,62
Human 1,TSPY,longer_from_REPLICATE1_transcript_8_support_3_3,62
Human 1,TSPY,longer_from_REPLICATE1_transcript_215_support_9_4,64
Human 1,TSPY,longer_from_REPLICATE1_transcript_240_support_3_4,64
Human 1,TSPY,longer_from_REPLICATE1_transcript_48_support_4_4,64
Human 1,TSPY,longer_from_REPLICATE1_transcript_72_support_2_4,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_108_support_4_4,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_112_support_14_4,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_172_support_3_4,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_176_support_3_3,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_206_support_3_4,64
Human 1,TSPY,longer_from_REPLICATE2_transcript_269_support_10_4,64
Human 1,TSPY,longer_from_REPLICATE1_transcript_318_support_2_1,68
Human 1,TSPY,longer_from_REPLICATE1_transcript_215_support_9_5,94
Human 1,TSPY,longer_from_REPLICATE1_transcript_72_support_2_5,94
Human 1,TSPY,longer_from_REPLICATE2_transcript_112_support_14_5,94
Human 1,TSPY,longer_from_REPLICATE2_transcript_172_support_3_5,94
Human 1,TSPY,longer_from_REPLICATE2_transcript_176_support_3_4,94
Human 1,TSPY,longer_from_REPLICATE1_transcript_48_support_4_5,97
Human 1,TSPY,longer_from_REPLICATE2_transcript_108_support_4_5,100
Human 1,TSPY,longer_from_REPLICATE1_transcript_8_support_3_2,103
Human 1,TSPY,longer_from_REPLICATE2_transcript_33_support_3_2,110
Human 1,TSPY,longer_from_REPLICATE1_transcript_204_support_2_2,140
Human 1,TSPY,longer_from_REPLICATE1_transcript_205_support_2_2,140
Human 1,TSPY,longer_from_REPLICATE1_transcript_28_support_3_1,150
Human 1,TSPY,longer_from_REPLICATE2_transcript_269_support_10_2,172
Human 1,TSPY,longer_from_REPLICATE1_transcript_240_support_3_2,206
Human 1,TSPY,longer_from_REPLICATE2_transcript_206_support_3_2,206
Human 1,TSPY,longer_from_REPLICATE1_transcript_72_support_2_2,267
Human 1,TSPY,longer_from_REPLICATE1_transcript_48_support_4_2,273
Human 1,TSPY,longer_from_REPLICATE2_transcript_176_support_3_1,294
Human 1,TSPY,longer_from_REPLICATE1_transcript_215_support_9_2,308
Human 1,TSPY,longer_from_REPLICATE2_transcript_112_support_14_2,308
Human 1,TSPY,longer_from_REPLICATE2_transcript_172_support_3_2,308
Human 1,TSPY,longer_from_REPLICATE2_transcript_108_support_4_2,314
Human 1,TSPY,REPLICATE1_transcript_26_support_6REPLICATE2_transcript_84_support_8_1,52
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_15_support_5_1,73
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_318_support_3_1,81
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_162_support_3_2,84
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_162_support_3_1,125
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_197_support_2_1,139
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_267_support_3_1,139
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_558_support_7_1,139
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_137_support_3_1,186
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_146_support_37_1,186
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_390_support_3_1,188
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_468_support_3_1,188
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_105_support_3_1,206
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_296_support_3_1,206
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_470_support_3_1,206
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_140_support_7_1,206
Human 1,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_158_support_4_1,246
Human 1,VCY_chimp_bonobo,REPLICATE1_transcript_357_support_5REPLICATE2_transcript_453_support_3_1,139
Human 1,VCY_human,longer_from_REPLICATE1_transcript_86_support_7_1,67
Human 1,VCY_human,longer_from_REPLICATE1_transcript_64_support_5_2,84
Human 1,VCY_human,longer_from_REPLICATE2_transcript_79_support_3_2,84
Human 1,VCY_human,longer_from_REPLICATE1_transcript_86_support_7_2,95
Human 1,VCY_human,longer_from_REPLICATE1_transcript_64_support_5_1,125
Human 1,VCY_human,longer_from_REPLICATE2_transcript_79_support_3_1,125
Human 1,VCY_human,REPLICATE1_transcript_71_support_83REPLICATE2_transcript_92_support_97_2,84
Human 1,VCY_human,REPLICATE1_transcript_71_support_83REPLICATE2_transcript_92_support_97_1,125
Human 1,XKRY,longer_from_REPLICATE1_transcript_167_support_3_3,54
Human 1,XKRY,longer_from_REPLICATE2_transcript_300_support_13_5,56
Human 1,XKRY,longer_from_REPLICATE1_transcript_234_support_5_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_249_support_8_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_251_support_4_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_253_support_6_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_261_support_49_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_268_support_7_3,59
Human 1,XKRY,longer_from_REPLICATE2_transcript_227_support_4_4,59
Human 1,XKRY,longer_from_REPLICATE2_transcript_249_support_2_3,59
Human 1,XKRY,longer_from_REPLICATE2_transcript_300_support_13_4,59
Human 1,XKRY,longer_from_REPLICATE2_transcript_89_support_3_3,59
Human 1,XKRY,longer_from_REPLICATE1_transcript_167_support_3_2,62
Human 1,XKRY,longer_from_REPLICATE1_transcript_234_support_5_2,62
Human 1,XKRY,longer_from_REPLICATE1_transcript_249_support_8_2,62
Human 1,XKRY,longer_from_REPLICATE1_transcript_251_support_4_2,62
Human 1,XKRY,longer_from_REPLICATE1_transcript_253_support_6_2,62
Human 1,XKRY,longer_from_REPLICATE1_transcript_261_support_49_2,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_125_support_3_2,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_194_support_6_2,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_227_support_4_3,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_300_support_13_3,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_89_support_3_2,62
Human 1,XKRY,longer_from_REPLICATE2_transcript_227_support_4_1,138
Human 1,XKRY,longer_from_REPLICATE2_transcript_300_support_13_1,155
Human 1,XKRY,longer_from_REPLICATE1_transcript_268_support_7_2,160
Human 1,XKRY,longer_from_REPLICATE2_transcript_249_support_2_2,160
Human 1,XKRY,longer_from_REPLICATE2_transcript_227_support_4_2,260
Human 1,XKRY,longer_from_REPLICATE1_transcript_268_support_7_1,296
Human 1,XKRY,longer_from_REPLICATE2_transcript_249_support_2_1,296
Human 1,XKRY,longer_from_REPLICATE2_transcript_125_support_3_1,316
Human 1,XKRY,longer_from_REPLICATE2_transcript_194_support_6_1,316
Human 1,XKRY,longer_from_REPLICATE2_transcript_300_support_13_2,316
Human 1,XKRY,longer_from_REPLICATE2_transcript_89_support_3_1,423
Human 1,XKRY,longer_from_REPLICATE1_transcript_167_support_3_1,427
Human 1,XKRY,longer_from_REPLICATE1_transcript_249_support_8_1,427
Human 1,XKRY,longer_from_REPLICATE1_transcript_251_support_4_1,441
Human 1,XKRY,longer_from_REPLICATE1_transcript_234_support_5_1,459
Human 1,XKRY,longer_from_REPLICATE1_transcript_253_support_6_1,459
Human 1,XKRY,longer_from_REPLICATE1_transcript_261_support_49_1,459
Human 1,XKRY,REPLICATE1_transcript_239_support_49REPLICATE2_transcript_240_support_50_3,59
Human 1,XKRY,REPLICATE1_transcript_247_support_31REPLICATE2_transcript_252_support_16_4,59
Human 1,XKRY,REPLICATE1_transcript_247_support_31REPLICATE2_transcript_252_support_16_5,59
Human 1,XKRY,REPLICATE1_transcript_280_support_3REPLICATE2_transcript_288_support_8_3,60
Human 1,XKRY,REPLICATE1_transcript_281_support_5REPLICATE2_transcript_289_support_5_3,60
Human 1,XKRY,REPLICATE1_transcript_239_support_49REPLICATE2_transcript_240_support_50_2,62
Human 1,XKRY,REPLICATE1_transcript_247_support_31REPLICATE2_transcript_252_support_16_3,62
Human 1,XKRY,REPLICATE1_transcript_280_support_3REPLICATE2_transcript_288_support_8_2,62
Human 1,XKRY,REPLICATE1_transcript_281_support_5REPLICATE2_transcript_289_support_5_2,62
Human 1,XKRY,REPLICATE1_transcript_247_support_31REPLICATE2_transcript_252_support_16_1,155
Human 1,XKRY,REPLICATE1_transcript_247_support_31REPLICATE2_transcript_252_support_16_2,316
Human 1,XKRY,REPLICATE1_transcript_239_support_49REPLICATE2_transcript_240_support_50_1,459
Human 1,XKRY,REPLICATE1_transcript_280_support_3REPLICATE2_transcript_288_support_8_1,459
Human 1,XKRY,REPLICATE1_transcript_281_support_5REPLICATE2_transcript_289_support_5_1,459
Human 2,BPY2,longer_from_REPLICATE1_transcript_32_support_4_3,53
Human 2,BPY2,longer_from_REPLICATE1_transcript_8_support_2_1,56
Human 2,BPY2,longer_from_REPLICATE2_transcript_27_support_4_1,56
Human 2,BPY2,longer_from_REPLICATE2_transcript_136_support_3_3,70
Human 2,BPY2,longer_from_REPLICATE1_transcript_25_support_4_1,72
Human 2,BPY2,longer_from_REPLICATE1_transcript_32_support_4_2,72
Human 2,BPY2,longer_from_REPLICATE1_transcript_63_support_2_2,72
Human 2,BPY2,longer_from_REPLICATE2_transcript_136_support_3_2,72
Human 2,BPY2,longer_from_REPLICATE2_transcript_48_support_3_2,72
Human 2,BPY2,longer_from_REPLICATE2_transcript_48_support_3_3,72
Human 2,BPY2,longer_from_REPLICATE1_transcript_32_support_4_1,73
Human 2,BPY2,longer_from_REPLICATE1_transcript_63_support_2_1,73
Human 2,BPY2,longer_from_REPLICATE2_transcript_52_support_5_1,83
Human 2,BPY2,longer_from_REPLICATE2_transcript_136_support_3_1,106
Human 2,BPY2,longer_from_REPLICATE2_transcript_48_support_3_1,106
Human 2,BPY2,REPLICATE1_transcript_35_support_3REPLICATE2_transcript_33_support_9_1,56
Human 2,CDY,longer_from_REPLICATE1_transcript_65_support_6_2,51
Human 2,CDY,longer_from_REPLICATE1_transcript_72_support_11_2,51
Human 2,CDY,longer_from_REPLICATE2_transcript_28_support_3_2,51
Human 2,CDY,longer_from_REPLICATE2_transcript_41_support_5_2,51
Human 2,CDY,longer_from_REPLICATE2_transcript_57_support_7_2,51
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_4,52
Human 2,CDY,longer_from_REPLICATE2_transcript_3_support_6_4,52
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_5,64
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_6,64
Human 2,CDY,longer_from_REPLICATE2_transcript_3_support_6_5,64
Human 2,CDY,longer_from_REPLICATE2_transcript_3_support_6_1,82
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_3,102
Human 2,CDY,longer_from_REPLICATE2_transcript_3_support_6_3,102
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_2,106
Human 2,CDY,longer_from_REPLICATE2_transcript_3_support_6_2,106
Human 2,CDY,longer_from_REPLICATE1_transcript_23_support_3_1,132
Human 2,CDY,longer_from_REPLICATE1_transcript_65_support_6_4,142
Human 2,CDY,longer_from_REPLICATE1_transcript_72_support_11_4,142
Human 2,CDY,longer_from_REPLICATE2_transcript_28_support_3_4,142
Human 2,CDY,longer_from_REPLICATE2_transcript_57_support_7_4,142
Human 2,CDY,longer_from_REPLICATE1_transcript_65_support_6_3,167
Human 2,CDY,longer_from_REPLICATE1_transcript_72_support_11_3,167
Human 2,CDY,longer_from_REPLICATE2_transcript_28_support_3_3,167
Human 2,CDY,longer_from_REPLICATE2_transcript_41_support_5_3,167
Human 2,CDY,longer_from_REPLICATE2_transcript_57_support_7_3,167
Human 2,CDY,longer_from_REPLICATE2_transcript_41_support_5_1,496
Human 2,CDY,longer_from_REPLICATE1_transcript_72_support_11_1,540
Human 2,CDY,longer_from_REPLICATE1_transcript_65_support_6_1,541
Human 2,CDY,longer_from_REPLICATE2_transcript_28_support_3_1,541
Human 2,CDY,longer_from_REPLICATE2_transcript_57_support_7_1,554
Human 2,CDY,REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_2,51
Human 2,CDY,REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_4,142
Human 2,CDY,REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_3,167
Human 2,CDY,REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_1,540
Human 2,DAZ,longer_from_REPLICATE1_transcript_167_support_3_7,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_248_support_4_4,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_248_support_4_6,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_482_support_8_7,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_495_support_2_2,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_4,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_6,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_63_support_5_1,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_64_support_3_4,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_68_support_7_1,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_139_support_2_1,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_193_support_2_4,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_211_support_2_3,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_240_support_8_3,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_291_support_8_3,50
Human 2,DAZ,longer_from_REPLICATE2_transcript_93_support_3_7,50
Human 2,DAZ,longer_from_REPLICATE1_transcript_125_support_3_3,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_162_support_7_1,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_167_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_248_support_4_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_287_support_6_1,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_43_support_8_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_466_support_5_1,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_482_support_8_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_49_support_3_3,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_4_support_29_3,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_544_support_3_1,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_64_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_75_support_5_3,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_94_support_4_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_109_support_4_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_114_support_5_3,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_123_support_4_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_164_support_3_3,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_188_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_193_support_2_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_19_support_6_3,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_208_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_211_support_2_1,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_228_support_6_1,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_240_support_8_1,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_291_support_8_1,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_41_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_75_support_4_2,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_76_support_2_3,51
Human 2,DAZ,longer_from_REPLICATE2_transcript_93_support_3_2,51
Human 2,DAZ,longer_from_REPLICATE1_transcript_167_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_193_support_7_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_216_support_6_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_248_support_4_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_317_support_11_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_325_support_4_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_325_support_4_5,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_482_support_8_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_64_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_76_support_3_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_98_support_3_3,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_98_support_3_5,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_188_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_193_support_2_1,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_193_support_2_1,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_19_support_4_3,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_208_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_36_support_5_3,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_36_support_5_5,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_3_support_2_3,52
Human 2,DAZ,longer_from_REPLICATE2_transcript_93_support_3_1,52
Human 2,DAZ,longer_from_REPLICATE1_transcript_167_support_3_8,53
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_7,53
Human 2,DAZ,longer_from_REPLICATE2_transcript_139_support_2_7,53
Human 2,DAZ,longer_from_REPLICATE2_transcript_93_support_3_8,53
Human 2,DAZ,longer_from_REPLICATE1_transcript_63_support_5_2,54
Human 2,DAZ,longer_from_REPLICATE1_transcript_162_support_7_2,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_167_support_3_3,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_248_support_4_3,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_287_support_6_2,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_325_support_2_1,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_33_support_4_1,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_41_support_4_1,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_459_support_6_1,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_466_support_5_2,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_482_support_8_3,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_495_support_2_1,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_537_support_3_3,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_544_support_3_2,55
Human 2,DAZ,longer_from_REPLICATE1_transcript_64_support_3_3,55
