sample	gene_family	orf_name	orf_length
Human 1	DAZ	REPLICATE1_transcript_91_support_2REPLICATE2_transcript_253_support_4_5	104
Human 1	DAZ	REPLICATE1_transcript_92_support_23REPLICATE2_transcript_255_support_48_16	104
Human 1	DAZ	REPLICATE1_transcript_92_support_23REPLICATE2_transcript_255_support_48_5	104
Human 1	DAZ	REPLICATE1_transcript_2_support_5REPLICATE2_transcript_8_support_3_44	120
Human 1	DAZ	longer_from_REPLICATE1_transcript_183_support_7_206	139
Human 1	DAZ	longer_from_REPLICATE1_transcript_45_support_2_222	139
Human 1	DAZ	longer_from_REPLICATE2_transcript_454_support_3_221	139
Human 1	DAZ	longer_from_REPLICATE2_transcript_542_support_2_180	139
Human 1	DAZ	REPLICATE1_transcript_41_support_10REPLICATE2_transcript_134_support_12_206	139
Human 1	DAZ	longer_from_REPLICATE1_transcript_45_support_2_7	142
Human 1	DAZ	REPLICATE1_transcript_41_support_10REPLICATE2_transcript_134_support_12_7	142
Human 1	DAZ	longer_from_REPLICATE1_transcript_5_support_2_5	144
Human 1	DAZ	longer_from_REPLICATE1_transcript_5_support_2_6	148
Human 1	DAZ	longer_from_REPLICATE2_transcript_454_support_3_7	155
Human 1	DAZ	longer_from_REPLICATE2_transcript_635_support_8_2	155
Human 1	DAZ	longer_from_REPLICATE2_transcript_635_support_8_3	161
Human 1	DAZ	longer_from_REPLICATE1_transcript_183_support_7_7	166
Human 1	DAZ	longer_from_REPLICATE2_transcript_542_support_2_7	166
Human 1	DAZ	longer_from_REPLICATE2_transcript_52_support_3_8	169
Human 1	DAZ	longer_from_REPLICATE2_transcript_542_support_2_22	174
Human 1	DAZ	longer_from_REPLICATE2_transcript_635_support_8_5	174
Human 1	DAZ	longer_from_REPLICATE1_transcript_216_support_3_6	181
Human 1	DAZ	longer_from_REPLICATE1_transcript_128_support_3_9	185
Human 1	DAZ	longer_from_REPLICATE1_transcript_216_support_3_7	187
Human 1	DAZ	longer_from_REPLICATE2_transcript_542_support_2_19	199
Human 1	DAZ	longer_from_REPLICATE2_transcript_187_support_5_14	257
Human 1	DAZ	longer_from_REPLICATE1_transcript_157_support_3_8	276
Human 1	DAZ	longer_from_REPLICATE1_transcript_157_support_3_9	281
Human 1	DAZ	longer_from_REPLICATE2_transcript_157_support_3_15	284
Human 1	DAZ	longer_from_REPLICATE1_transcript_45_support_2_36	295
Human 1	DAZ	longer_from_REPLICATE2_transcript_454_support_3_36	295
Human 1	DAZ	longer_from_REPLICATE1_transcript_110_support_5_17	323
Human 1	DAZ	REPLICATE1_transcript_91_support_2REPLICATE2_transcript_253_support_4_18	374
Human 1	DAZ	REPLICATE1_transcript_92_support_23REPLICATE2_transcript_255_support_48_18	374
Human 1	DAZ	longer_from_REPLICATE2_transcript_542_support_2_20	376
Human 1	DAZ	longer_from_REPLICATE1_transcript_183_support_7_28	439
Human 1	DAZ	REPLICATE1_transcript_41_support_10REPLICATE2_transcript_134_support_12_28	439
Human 1	DAZ	longer_from_REPLICATE1_transcript_183_support_7_29	616
Human 1	DAZ	REPLICATE1_transcript_41_support_10REPLICATE2_transcript_134_support_12_29	616
Human 1	DAZ	longer_from_REPLICATE1_transcript_45_support_2_37	637
Human 1	DAZ	longer_from_REPLICATE2_transcript_454_support_3_37	637
Human 1	HSFY	longer_from_REPLICATE1_transcript_12_support_4_8	50
Human 1	HSFY	longer_from_REPLICATE1_transcript_25_support_3_26	50
Human 1	HSFY	longer_from_REPLICATE1_transcript_35_support_2_51	50
Human 1	HSFY	longer_from_REPLICATE1_transcript_43_support_13_42	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_11_support_6_52	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_352_support_4_5	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_14	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_72	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_26	50
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_23	50
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_27	50
Human 1	HSFY	REPLICATE1_transcript_115_support_2REPLICATE2_transcript_97_support_4_25	50
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_28	50
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_27	50
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_27	50
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_28	50
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_20	50
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_78	50
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_28	50
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_50	51
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_29	51
Human 1	HSFY	REPLICATE1_transcript_6_support_4REPLICATE2_transcript_2_support_5_16	53
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_16	54
Human 1	HSFY	longer_from_REPLICATE1_transcript_130_support_5_31	54
Human 1	HSFY	longer_from_REPLICATE1_transcript_35_support_2_54	54
Human 1	HSFY	longer_from_REPLICATE1_transcript_43_support_13_45	54
Human 1	HSFY	longer_from_REPLICATE2_transcript_11_support_6_55	54
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_20	54
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_26	54
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_81	54
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_38	54
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_38	54
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_34	55
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_34	55
Human 1	HSFY	longer_from_REPLICATE1_transcript_35_support_2_48	57
Human 1	HSFY	longer_from_REPLICATE1_transcript_43_support_13_39	57
Human 1	HSFY	longer_from_REPLICATE1_transcript_75_support_3_41	57
Human 1	HSFY	longer_from_REPLICATE2_transcript_11_support_6_49	57
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_69	57
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_75	57
Human 1	HSFY	REPLICATE1_transcript_78_support_10REPLICATE2_transcript_66_support_8_31	57
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_105	57
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_105	57
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_45	58
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_37	58
Human 1	HSFY	longer_from_REPLICATE1_transcript_130_support_5_14	58
Human 1	HSFY	longer_from_REPLICATE1_transcript_43_support_13_23	58
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_69	58
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_66	58
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_70	58
Human 1	HSFY	REPLICATE1_transcript_115_support_2REPLICATE2_transcript_97_support_4_69	58
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_71	58
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_66	58
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_70	58
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_72	58
Human 1	HSFY	REPLICATE1_transcript_78_support_10REPLICATE2_transcript_66_support_8_15	58
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_72	58
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_12	60
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_39	60
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_68	60
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_72	60
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_68	60
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_72	60
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_74	60
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_74	60
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_34	61
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_53	62
Human 1	HSFY	longer_from_REPLICATE1_transcript_12_support_4_40	63
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_47	63
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_58	63
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_78	63
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_55	63
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_59	63
Human 1	HSFY	REPLICATE1_transcript_115_support_2REPLICATE2_transcript_97_support_4_58	63
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_60	63
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_55	63
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_59	63
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_61	63
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_84	63
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_53	63
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_65	63
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_65	63
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_61	63
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_9	64
Human 1	HSFY	REPLICATE1_transcript_115_support_2REPLICATE2_transcript_97_support_4_8	64
Human 1	HSFY	REPLICATE1_transcript_6_support_4REPLICATE2_transcript_2_support_5_8	64
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_14	64
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_14	64
Human 1	HSFY	longer_from_REPLICATE2_transcript_21_support_12_11	65
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_43	68
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_56	68
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_72	68
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_76	68
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_72	68
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_76	68
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_78	68
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_62	68
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_74	68
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_74	68
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_78	68
Human 1	HSFY	longer_from_REPLICATE1_transcript_25_support_3_14	70
Human 1	HSFY	longer_from_REPLICATE1_transcript_33_support_9_12	70
Human 1	HSFY	longer_from_REPLICATE1_transcript_35_support_2_7	70
Human 1	HSFY	longer_from_REPLICATE1_transcript_43_support_13_8	70
Human 1	HSFY	longer_from_REPLICATE2_transcript_11_support_6_8	70
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_81	70
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_7	70
Human 1	HSFY	REPLICATE1_transcript_6_support_4REPLICATE2_transcript_2_support_5_12	75
Human 1	HSFY	longer_from_REPLICATE2_transcript_21_support_12_20	78
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_40	82
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_61	84
Human 1	HSFY	longer_from_REPLICATE1_transcript_25_support_3_25	84
Human 1	HSFY	longer_from_REPLICATE1_transcript_33_support_9_32	84
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_19	89
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_16	90
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_22	90
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_49	91
Human 1	HSFY	longer_from_REPLICATE2_transcript_42_support_6_19	92
Human 1	HSFY	REPLICATE1_transcript_64_support_10REPLICATE2_transcript_52_support_16_25	92
Human 1	HSFY	REPLICATE1_transcript_81_support_5REPLICATE2_transcript_68_support_10_37	92
Human 1	HSFY	REPLICATE1_transcript_82_support_2REPLICATE2_transcript_69_support_2_37	92
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_10	93
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_14_23	96
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_22	96
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_77	97
Human 1	HSFY	longer_from_REPLICATE2_transcript_352_support_4_9	121
Human 1	HSFY	longer_from_REPLICATE1_transcript_12_support_4_12	194
Human 1	HSFY	longer_from_REPLICATE1_transcript_11_support_8_17	221
Human 1	HSFY	longer_from_REPLICATE2_transcript_442_support_5_30	326
Human 1	HSFY	REPLICATE1_transcript_115_support_2REPLICATE2_transcript_97_support_4_29	326
Human 1	HSFY	REPLICATE1_transcript_128_support_4REPLICATE2_transcript_110_support_5_32	327
Human 1	HSFY	longer_from_REPLICATE2_transcript_489_support_8_27	390
Human 1	HSFY	REPLICATE1_transcript_104_support_10REPLICATE2_transcript_90_support_4_31	401
Human 1	HSFY	REPLICATE1_transcript_135_support_13REPLICATE2_transcript_117_support_5_31	408
Human 1	HSFY	REPLICATE1_transcript_168_support_218REPLICATE2_transcript_145_support_223_31	408
Human 1	HSFY	REPLICATE1_transcript_430_support_5REPLICATE2_transcript_433_support_5_32	408
Human 1	HSFY	REPLICATE1_transcript_96_support_4REPLICATE2_transcript_85_support_3_32	408
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_4	50
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_18	50
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_20	50
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_6_12	50
Human 1	PRY	REPLICATE1_transcript_2_support_11REPLICATE2_transcript_0_support_7_15	50
Human 1	PRY	REPLICATE1_transcript_2_support_24REPLICATE2_transcript_4_support_25_16	50
Human 1	PRY	REPLICATE1_transcript_2_support_5REPLICATE2_transcript_2_support_7_16	50
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_68	51
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_57	52
Human 1	PRY	REPLICATE1_transcript_12_support_4REPLICATE2_transcript_7_support_7_24	52
Human 1	PRY	REPLICATE1_transcript_12_support_4REPLICATE2_transcript_7_support_7_26	52
Human 1	PRY	REPLICATE1_transcript_1_support_10REPLICATE2_transcript_1_support_9_2	52
Human 1	PRY	REPLICATE1_transcript_2_support_20REPLICATE2_transcript_1_support_34_4	52
Human 1	PRY	REPLICATE1_transcript_2_support_5REPLICATE2_transcript_2_support_7_2	52
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_4	53
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_7	53
Human 1	PRY	REPLICATE1_transcript_2_support_20REPLICATE2_transcript_1_support_34_11	53
Human 1	PRY	REPLICATE1_transcript_2_support_24REPLICATE2_transcript_4_support_25_9	53
Human 1	PRY	REPLICATE1_transcript_4_support_6REPLICATE2_transcript_2_support_7_3	53
Human 1	PRY	longer_from_REPLICATE1_transcript_17_support_3_3	54
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_4_22	54
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_14	54
Human 1	PRY	REPLICATE1_transcript_2_support_5REPLICATE2_transcript_2_support_7_9	54
Human 1	PRY	REPLICATE1_transcript_3_support_5REPLICATE2_transcript_2_support_8_22	54
Human 1	PRY	REPLICATE1_transcript_4_support_6REPLICATE2_transcript_2_support_7_6	54
Human 1	PRY	REPLICATE1_transcript_4_support_6REPLICATE2_transcript_2_support_7_7	54
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_35	55
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_6_5	55
Human 1	PRY	REPLICATE1_transcript_3_support_16REPLICATE2_transcript_1_support_16_15	55
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_5_24	56
Human 1	PRY	REPLICATE1_transcript_2_support_11REPLICATE2_transcript_0_support_7_13	56
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_5_29	58
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_5_41	58
Human 1	PRY	REPLICATE1_transcript_12_support_4REPLICATE2_transcript_7_support_7_27	58
Human 1	PRY	REPLICATE1_transcript_12_support_4REPLICATE2_transcript_7_support_7_38	58
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_2_20	59
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_28	59
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_27	59
Human 1	PRY	longer_from_REPLICATE1_transcript_17_support_3_5	60
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_66	60
Human 1	PRY	longer_from_REPLICATE2_transcript_37_support_5_26	60
Human 1	PRY	longer_from_REPLICATE2_transcript_37_support_5_5	60
Human 1	PRY	REPLICATE1_transcript_42_support_277REPLICATE2_transcript_47_support_255_25	60
Human 1	PRY	REPLICATE1_transcript_42_support_277REPLICATE2_transcript_47_support_255_5	60
Human 1	PRY	REPLICATE1_transcript_4_support_3REPLICATE2_transcript_7_support_4_4	60
Human 1	PRY	REPLICATE1_transcript_6_support_58REPLICATE2_transcript_11_support_44_4	60
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_32	61
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_4_39	61
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_35	61
Human 1	PRY	REPLICATE1_transcript_3_support_5REPLICATE2_transcript_2_support_8_38	61
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_2_42	62
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_21	62
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_54	64
Human 1	PRY	REPLICATE1_transcript_2_support_11REPLICATE2_transcript_0_support_7_18	64
Human 1	PRY	REPLICATE1_transcript_2_support_11REPLICATE2_transcript_0_support_7_5	64
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_40	65
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_2_25	65
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_11	65
Human 1	PRY	REPLICATE1_transcript_9_support_8REPLICATE2_transcript_4_support_9_41	65
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_67	66
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_2_58	67
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_24	67
Human 1	PRY	REPLICATE1_transcript_4_support_3REPLICATE2_transcript_7_support_4_2	67
Human 1	PRY	REPLICATE1_transcript_6_support_58REPLICATE2_transcript_11_support_44_2	67
Human 1	PRY	longer_from_REPLICATE2_transcript_8_support_5_30	70
Human 1	PRY	REPLICATE1_transcript_2_support_11REPLICATE2_transcript_0_support_7_29	71
Human 1	PRY	longer_from_REPLICATE1_transcript_3_support_5_34	72
Human 1	PRY	longer_from_REPLICATE2_transcript_2_support_5_8	72
Human 1	PRY	REPLICATE1_transcript_3_support_5REPLICATE2_transcript_2_support_8_35	72
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_4_33	75
Human 1	PRY	longer_from_REPLICATE2_transcript_1_support_4_36	75
Human 1	PRY	REPLICATE1_transcript_2_support_5REPLICATE2_transcript_2_support_7_24	75
Human 1	PRY	REPLICATE1_transcript_3_support_5REPLICATE2_transcript_2_support_8_32	75
Human 1	PRY	longer_from_REPLICATE2_transcript_3_support_7_16	76
Human 1	PRY	REPLICATE1_transcript_2_support_20REPLICATE2_transcript_1_support_34_3	76
